C0428886,mean_arterial_blood_pressure_(map)
C0428886,blood_pressure_mean
C0428886,mean_arterial_pressure
C0428886,pressure_mean_arterial
C0428886,arterial_mean_pressure
C0428886,blood_mean_pressure
C0428886,blood_meanings_pressure
C0428886,mean_blood_pressure
C1963964,periungual_erythema
C1963964,erythema
C0948389,intestinal_hypomotility
C0948389,gastrointestinal_hypomotility
C0149520,"cholecystitis,_acute"
C0149520,acute_cholecystitis
C0149520,cholecystitis_acute
C0456495,ear_canal_erythema
C0238106,clostridium_colitis_difficiles
C0238106,clostridia_difficile_colitis
C0238106,clostridium_difficile_colitis
C0238106,c_difficile_colitis
C0238106,c.difficile_colitis
C0036508,seborrheic_eczema
C0036508,seborrheic_dermatitis
C0036508,seborrhoeic_eczema
C0036508,seborrhea
C0036508,eczema_seborrheic
C0036508,seborrhoea
C0036508,seborrhoeic_dermatitis
C0036508,dermatitis_seborrhoeic
C0036508,eczema_seborrhoeic
C0036508,dermatitis_seborrheic
C0002949,artery_dissection
C0002949,aneurysm_dissecting
C0002949,artery_dissecting_aneurysm
C0002949,dissection_arterial
C0002949,dissecting_aneurysm
C0002949,arterial_dissection
C0002949,arterial_dissections
C0002949,"aneurysm,_dissecting"
C0002949,dissecting_aneurysms
C0853800,contrast_media_reaction
C0853800,contrast_media_reactions
C0002871,anemia_absolute
C0002871,anemia
C0002871,anaemia
C0002871,anemia_disorder
C0002871,anemia_unspecified
C0002871,disorder_anemia
C0002871,anaemias
C0002871,anemias
C0002871,anemia_nos
C0002871,anemia_disorders
C0024110,pulmonary_abscesses
C0024110,lung_abscesses
C0024110,abscess_pulmonary
C0024110,abscess_of_lung
C0024110,lung_abscess
C0024110,abscess_lung
C0024110,abscess_lungs
C0024110,of_lung_abscess
C0024110,pulmonary_abscess
C0024110,abscesses_lung
C0151510,adrenal_cortex_atrophy
C0151510,adrenal_atrophy
C0751901,vocal_tics
C0751901,"tic,_vocal"
C0751901,tics_vocal
C0751901,vocal_tic
C0751901,tic
C0269608,antepartum_hemorrhage
C0269608,antepartum_haemorrhage
C0269608,haemorrhage_in_pregnancy
C0269608,antepartum_bleeding
C0015914,fertilization
C0015914,impregnation
C0015914,fecundation
C0015914,fertilizations
C0015914,fertilisation
C0015914,fecundations
C0015914,assisted_fertilisation
C0856049,peripheral_embolism
C0162628,viral_skin_infection
C0162628,"skin_diseases,_viral"
C0162628,viral_skin_diseases
C0162628,skin_disease_viral
C0162628,viral_skin_disease
C0042485,venous_insufficiency
C0042485,chronic_insufficiency_venou
C0042485,insufficiency_venous
C0042485,peripheral_venous_insufficiency
C1321587,breaths_deep
C1321587,excessively_deep_breathing_(finding)
C1321587,breath_deep
C1321587,hyperventilation
C1321587,deep_breath
C1321587,respiratory_depth_increased
C1321587,deep_breathing
C1321587,breathing_deep
C0009918,contracture_joint
C0009918,contractures_joint
C0009918,contraction_joint
C0009918,joint_contracture_of_unspecified_site_(disorder)
C0009918,contracture_of_joint
C0009918,of_joint_contracture
C0009918,joint_contracture
C0034882,disease_rectum
C0034882,diseases_rectal
C0034882,disorders_rectal
C0034882,rectum_disease
C0034882,diseases_rectum
C0034882,rectal_disease
C0034882,rectal_diseases
C0034882,anorectal_disorder
C0034882,rectal_disorder
C0151785,mucosal_disease
C0151785,disorders_membrane_mucous
C0151785,membrane_mucous
C0151785,diseases_mucosal
C0151785,disease_of_mucous_membrane
C0151785,mucous_membrane_disorder
C0151785,mucosa_disease
C2930821,keratitis_sicca
C2930821,dry_eye
C0031157,quinsy
C0031157,acute_tonsillitis
C0031157,quinsies
C0031157,peritonsillar_abscess
C0031157,tonsillaris_angina
C0031157,angina_tonsillary
C0877325,anal_sphincter_atony
C0855624,aspartate_aminotransferase_normal
C0013428,painful_micturition
C0013428,painful_urination
C0013428,"[x]painful_micturition,_unspecified_(context-dependent_category)"
C0013428,dysuria
C0013428,pain_urination
C0013428,urine_passing_pain
C0013428,urination_painful
C0013428,urination_pain
C2938875,upper-airway_cough_syndrome
C0235756,semen_analysis_abnormal
C0235756,[d]semen_abnormal_(context-dependent_category)
C0235756,semen_abnormal
C0235756,abnormal_semen
C1096185,dacryostenosis_acquired
C0334492,"mesenchymoma,_malignant_(morphologic_abnormality)"
C0334492,malignant_mesenchymoma
C0334492,malignant_mesenchymomas
C2242737,anorectal_discomfort
C0423823,thin_nails_(finding)
C0423823,nail_disorder
C0423823,thin_nails
C0423823,nail_thinning
C0429468,anovulatory_cycles
C0429468,anovulatory_(finding)
C0429468,anovulatory
C0429468,anovulatory_cycle
C0854985,lung_adenocarcinoma_stage_i
C0023903,hepatic_neoplasms
C0023903,hepatic_tumours
C0023903,hepatics_tumors
C0023903,hepatic_tumor
C0023903,liver_neoplasm
C0023903,hepatic_neoplasias
C0023903,tumor_liver
C0023903,tumor_of_liver
C0023903,tumour_liver
C0023903,hepatic_neoplasm
C0023903,hepatic_tumour
C0023903,hepatoma
C0023903,liver_tumour
C0023903,hepatic_tumors
C0023903,liver_tumours
C0023903,liver_neoplasms
C0023903,of_liver_tumor
C0023903,liver_tumors
C0023903,liver_tumor
C0241742,hemorrhage_wounds
C0241742,wound_hemorrhage_(finding)
C0241742,wound_haemorrhage
C0241742,hemorrhage_wound
C0241742,bleeding_wound
C0241742,wound_bleeding
C0241742,bleeding_wounds
C1168134,anti-thyroid_antibody_positive
C0234987,postural_dizziness_(finding)
C0234987,dizziness_postural
C0234987,orthostatic_dizziness
C0234987,postural_dizziness
C0574770,alopecia
C0574770,loss_of_body_hair_(finding)
C0574770,loss_of_body_hair
C0574770,body_hair_loss
C0409974,systemic_lupus_erythematosus
C0409974,erythematosus_lupu
C0409974,lupu
C0409974,lupus_erythematosus
C0409974,lupus
C0409974,erythematosus_lupus
C0409974,lupus_erythematosis
C0036220,kaposis_sarcoma
C0036220,kaposis's_sarcoma
C0036220,kaposi's_sarcoma
C0036220,kaposy_sarcoma
C0036220,kaposi_sarcoma
C0036220,sarcoma_kaposi
C0036220,kaposi_s_sarcoma
C0036220,cancer_kaposis_sarcoma
C0036220,ks
C0152030,skin_irritation_(disorder)
C0152030,irritations_skin
C0152030,irritation_skin
C0152030,skin_irritation
C1262144,increased_bronchial_secretion
C0235283,buzzing_ear
C0235283,buzz_ears
C0235283,tinnitus
C0235283,ear_buzz
C0235283,buzzing_in_ear_(finding)
C0235283,buzzing_in_ear
C0235283,buzz_ear
C0235283,buzzing_ears
C0235283,ear_buzzing
C0151740,intracranial_pressure_increased
C0151740,hypertension_intracranial
C0151740,hypertensions_intracranial
C0151740,increased_intracranial_pressure
C0151740,intracranial_hypertension
C0151740,intracranial_pressure_raised
C0151740,increase_intracranial_pressure
C0151740,intracranial_pressure_increase
C0151740,intracranial_increased_pressure
C0151740,raised_intracranial_pressure
C2938972,penile_haematoma
C0392684,pulse_irregular
C0392684,irregular_pulse
C0392684,pulse_irregular_(finding)
C0392684,irregularities_pulse
C0392684,heart_rate_irregular
C0852149,ischaemic_coronary_artery_disorders
C0030569,parkinsonism_secondary
C0030569,secondary_parkinson_disease
C0030569,secondary_parkinsonism
C0030569,parkinsonism
C0030569,parkinson's_disease_secondary
C0234376,intention_tremor
C0234376,kinetic_tremor
C0234376,action_tremor
C0234376,cerebellar_tremor
C0234376,intention_tremors
C0234376,action_tremors
C0234376,cerebellar_tremors
C0234376,intentioned_tremors
C0234376,volitional_tremor
C0239517,facial_paresthesia_(finding)
C0239517,paraesthesia
C0239517,facial_paraesthesia
C0239517,face_paresthesias
C0239517,facial_paresthesia
C0751295,lack_memory
C0751295,amnesia
C0751295,lossed_memory
C0751295,loss_of_memory
C0751295,loss_memories
C0751295,loss_memory
C0751295,memory_loss
C0751295,of_memory_loss
C0428196,bicarbonate_level
C0428196,blood_bicarbonate
C0428196,bicarbonate_levels
C0428196,finding_of_bicarbonate_level_(finding)
C0023067,laryngitis
C0023067,laryngiti
C0023067,laryngities
C0235974,carcinoma_pancreatic
C0235974,pancreas_carcinoma
C0235974,carcinoma_of_pancreas_(disorder)
C0235974,carcinoma_of_pancreas
C0235974,pancreatic_carcinoma
C0235974,carcinoma_pancreas
C0018817,asd
C0018817,"heart_septal_defects,_atrial"
C0018817,atrial_septal_defect
C0018817,septal_atrial_asd_defect
C0018817,atrial_defects_septal
C0018817,atrial_defect_septal
C0018817,atrial_septal_defects
C0018817,atrioseptal_defect
C0018817,defects_atrial_septal
C0018817,interatrial_septal_defect
C0018817,atrial_septal_heart_defects
C0018817,septal_atrial_defect
C0018817,atrial_septal_defect_(asd)
C0018817,atrial_septal_heart_defect
C0855677,blood_creatine_phosphokinase_mm_increased
C0001973,alcohol_dependence
C0001973,alcohol_abuse
C0001973,alcohol_dependency
C0001973,alcoholisms
C0001973,disorder_alcoholism
C0001973,chronic_alcoholism
C0001973,alcohol_addiction
C0001973,dipsomania
C0001973,alcoholism_chronic
C0001973,addiction_alcohol
C0001973,alcohol_dependence_syndrome
C0001973,alcoholism_disorders
C0001973,alcoholism_chronic_disorders
C0001973,alcoholism
C0001973,dependence_alcoholism_alcohol
C0001973,alcohol_dependences
C0003128,ovulation_failure
C0003128,anovulation
C0003128,anovulatory_cycle
C1735348,anorectal_discomfort
C1735348,anal_irritation
C0239549,fat_intolerance
C0239549,fats_intolerance
C0239549,fatty_foods_intolerance
C0239549,fatty_food_intolerance
C0392707,atopy
C0392707,atopic_diathesis
C0392707,atopy_(disorder)
C0392707,atopis
C0392707,atopic_reactions
C0392707,atopi
C0236075,menopausal_symptoms_nos_(disorder)
C0236075,menopausal_symptom
C0236075,menopausal_symptoms
C0520477,prostatic_adenoma
C0520477,adenoma_prostatic
C0520477,prostate_adenoma
C0043092,granulomatosis_wegener's
C0043092,granulomatosi_wegeners
C0043092,wegeners_granulomatosis
C0043092,granulomatosi_wegener's
C0043092,wegener_granulomatosis
C0043092,wegener's_syndrome
C0043092,wegener's_granulomatosis
C0043092,granulomatosis_wegener
C0043092,granulomatosis_with_polyangiitis
C0043092,granulomatosis_wegeners
C0340214,fistulas_tracheal
C0340214,tracheal_fistula
C0340214,tracheal_fistula_(disorder)
C1704431,electrolyte_disturbance
C1704431,electrolyte_imbalance
C0542224,spots_before_eyes
C0542224,visual_impairment
C0542224,before_eyes_spots
C0001125,"acidosis,_lactic"
C0001125,acidosis_lactic
C0001125,lactacidosis
C0001125,lactic_acidosis
C0085639,falls
C0085639,falling
C0085639,"[x]unspecified_fall,_occurrence_at_unspecified_place_(finding)"
C0085639,fall
C0085639,fall_injury
C1737224,post_procedural_swelling
C1963943,atherothrombosis
C1963943,arterial_thrombosis
C0027543,avascular_necrosis_bone
C0027543,necrosis_ischaemic
C0027543,osteonecrosis
C0027543,avascular_bone_necrosis
C0027543,avascular_necrosis_of_bone
C0027543,avascular_bones_necrosis
C0042755,virilism
C0042755,masculinization
C0042755,virilisation
C0042755,virilization
C0333243,pit_edema
C0333243,pitting_edema
C0333243,edema_pitting
C0333243,pitting_edema_(morphologic_abnormality)
C0333243,edema_pitted
C0333243,oedema
C0333243,edema_pits
C0333243,oedema_pitting
C0333243,pitting_oedema
C1444565,cardiopulmonary_failure
C0021167,incontinence_(finding)
C0021167,incontinences
C0021167,incontinence
C0239026,chest_x-ray_normal
C0239026,chest_normal_ray_x
C0239026,normal_chest_x-ray
C0239026,chest_normal_xray
C0239026,standard_chest_x-ray_normal_(finding)
C0239026,chest_normal_x-ray
C0239026,standard_chest_x-ray_normal
C0239026,normal_chest_xray
C0239026,normal_chest_x_ray
C1504494,paraesthesia
C1504494,tingling_of_extremity
C0015624,fanconis_syndrome
C0015624,fanconi_syndrome
C0015624,fancony_syndrome
C0015624,renal_tubular_disorder
C0015624,nephropathic_cystinosis
C0015624,fanconies_syndrome
C0155503,labrynthitis
C0155503,central_origin_vertigo
C0155503,vertigo_cns_origin
C0155503,"vertigo,_central_origin"
C0155503,labyrinthine_disorder
C0521991,symptoms_stress
C0521991,symptoms_of_stress
C0521991,stress_symptoms
C0521991,stress
C0521991,stress_symptom
C0521991,symptoms_of_stress_(finding)
C0268671,korsakoff's_psychosis_(non-alcoholic)
C0268671,wernicke-korsakoff_syndrome
C0034079,nodules_pulmonary
C0034079,lungs_nodule
C0034079,pulmonary_mass
C0034079,lung_nodules
C0034079,small_mass_of_the_lung
C0034079,nodule_lung
C0034079,lungs_nodules
C0034079,nodule_pulmonary
C0034079,lung_nodule
C0034079,pulmonary_nodule
C0012833,dizzying
C0012833,wooziness
C0012833,dizzied
C0012833,dizzy
C0012833,dizzi
C0012833,woozy
C0012833,dizzyness
C0012833,dizziness
C0012833,dizzies
C2363980,pathogen_resistance
C2363980,cross_resistance
C0423757,skin_thinness
C0423757,skin_atrophy
C0423757,thin_skin_(finding)
C0423757,skin_thin
C0423757,thinning_of_skin
C0423757,thinning_skin
C0423757,skin_thinning
C0423757,thin_skin
C0005686,disease_bladder
C0005686,bladder_disorder
C0005686,bladder_disease
C0005686,bladder_disorders
C0005686,bladder_diseases
C0005686,diseases_of_the_bladder
C0016522,patent_foramen_ovale
C0016522,"foramen_ovale,_patent"
C0016522,atrial_septal_defect
C0016522,patent_foramen_ovales
C0016522,patent_foraman_ovale
C0016522,foramen_ovale_patent
C0016522,secundum_atrial_septal_defect
C1971624,appetite_absent
C1971624,decreased_appetite
C0856897,hemangioma_acquired
C0856897,haemangioma
C0007642,cellulitis_nos
C0007642,celluliti
C0007642,cellulitis
C0007642,cellulities
C0007642,cellulity
C0151702,muscle_haemorrhage
C1963951,overdose
C1963951,acute_overdose
C0860866,decreased_potassium
C0860866,potassium_low
C0860866,blood_potassium_decreased
C0860866,low_potassium
